LoopIndex,MonitoringScheme,VectorLength,NumOfNodes,Epsilon,Bandwidth,NumberOfMessages,NumberOfChannels,NumberOfFullSyncs,LowerBound,FunctionValue,UpperBound,,Node 1,Node 2,Node 3,Node 4,Node 5
184,Distance L2 Scheme,100,5,Multiplicative 0.15,0,0,0,0,364525984.15,433770666,493182213.85,,9425156,15763762,16202830,15725994,23611095
185,Distance L2 Scheme,100,5,Multiplicative 0.15,0,0,0,0,364525984.15,433879096,493182213.85,,9420321,15788876,16198278,15730340,23602789
186,Distance L2 Scheme,100,5,Multiplicative 0.15,0,0,0,0,364525984.15,433577276,493182213.85,,9403245,15765811,16184794,15739074,23556712
187,Distance L2 Scheme,100,5,Multiplicative 0.15,0,0,0,0,364525984.15,433538730,493182213.85,,9402405,15752081,16175700,15705510,23611355
188,Distance L2 Scheme,100,5,Multiplicative 0.15,0,0,0,0,364525984.15,433543963,493182213.85,,9382510,15788278,16185109,15689745,23589647
189,Distance L2 Scheme,100,5,Multiplicative 0.15,0,0,0,0,364525984.15,433510657,493182213.85,,9390022,15764987,16175799,15665814,23554606
190,Distance L2 Scheme,100,5,Multiplicative 0.15,0,0,0,0,364525984.15,433765331,493182213.85,,9390000,15764127,16174610,15691919,23551043
191,Distance L2 Scheme,100,5,Multiplicative 0.15,0,0,0,0,364525984.15,434422621,493182213.85,,9393663,15741125,16215140,15694787,23576307
192,Distance L2 Scheme,100,5,Multiplicative 0.15,0,0,0,0,364525984.15,433959883,493182213.85,,9385421,15728232,16185845,15661328,23571086
193,Distance L2 Scheme,100,5,Multiplicative 0.15,0,0,0,0,364525984.15,433980752,493182213.85,,9388274,15706170,16187726,15688836,23589795
194,Distance L2 Scheme,100,5,Multiplicative 0.15,0,0,0,0,364525984.15,434204798,493182213.85,,9389306,15686118,16186275,15676267,23626135
195,Distance L2 Scheme,100,5,Multiplicative 0.15,0,0,0,0,364525984.15,434450623,493182213.85,,9407432,15674906,16198382,15711784,23611209
196,Distance L2 Scheme,100,5,Multiplicative 0.15,0,0,0,0,364525984.15,434350446,493182213.85,,9406927,15662670,16190872,15697776,23616131
197,Distance L2 Scheme,100,5,Multiplicative 0.15,0,0,0,0,364525984.15,434328289,493182213.85,,9430881,15672320,16172847,15655568,23618690
198,Distance L2 Scheme,100,5,Multiplicative 0.15,0,0,0,0,364525984.15,434254816,493182213.85,,9433548,15671568,16169944,15650248,23637430
199,Distance L2 Scheme,100,5,Multiplicative 0.15,0,0,0,0,364525984.15,434193716,493182213.85,,9438260,15657093,16170315,15606325,23677380
200,Distance L2 Scheme,100,5,Multiplicative 0.15,0,0,0,0,364525984.15,434221132,493182213.85,,9432906,15661945,16160976,15629456,23693857
201,Distance L2 Scheme,100,5,Multiplicative 0.15,0,0,0,0,364525984.15,434243792,493182213.85,,9428220,15631579,16163303,15627493,23718758
202,Distance L2 Scheme,100,5,Multiplicative 0.15,0,0,0,0,364525984.15,434398647,493182213.85,,9436516,15602640,16161951,15641347,23718720
203,Distance L2 Scheme,100,5,Multiplicative 0.15,0,0,0,0,364525984.15,434439386,493182213.85,,9434481,15574411,16136126,15647313,23738269
204,Distance L2 Scheme,100,5,Multiplicative 0.15,0,0,0,0,364525984.15,434370715,493182213.85,,9438328,15564830,16131316,15631771,23732702
205,Distance L2 Scheme,100,5,Multiplicative 0.15,0,0,0,0,364525984.15,434506325,493182213.85,,9428332,15562604,16117250,15635600,23793708
206,Distance L2 Scheme,100,5,Multiplicative 0.15,0,0,0,0,364525984.15,434528771,493182213.85,,9424881,15517606,16129495,15651587,23863692
207,Distance L2 Scheme,100,5,Multiplicative 0.15,0,0,0,0,364525984.15,434719282,493182213.85,,9434186,15506351,16130865,15635889,23922906
208,Distance L2 Scheme,100,5,Multiplicative 0.15,0,0,0,0,364525984.15,434779861,493182213.85,,9444020,15527734,16080997,15621222,23980719
209,Distance L2 Scheme,100,5,Multiplicative 0.15,0,0,0,0,364525984.15,434618498,493182213.85,,9441526,15528134,16042112,15586564,24011513
210,Distance L2 Scheme,100,5,Multiplicative 0.15,0,0,0,0,364525984.15,435198833,493182213.85,,9431065,15540432,16046286,15607726,24091015
211,Distance L2 Scheme,100,5,Multiplicative 0.15,0,0,0,0,364525984.15,435303194,493182213.85,,9439508,15521786,16059513,15593058,24155420
212,Distance L2 Scheme,100,5,Multiplicative 0.15,0,0,0,0,364525984.15,435327189,493182213.85,,9437083,15506738,16038906,15569775,24182820
213,Distance L2 Scheme,100,5,Multiplicative 0.15,0,0,0,0,364525984.15,435446724,493182213.85,,9438519,15540038,16036021,15599046,24184444
214,Distance L2 Scheme,100,5,Multiplicative 0.15,0,0,0,0,364525984.15,435890426,493182213.85,,9449391,15547018,16042241,15605040,24251239
215,Distance L2 Scheme,100,5,Multiplicative 0.15,0,0,0,0,364525984.15,436033544,493182213.85,,9466941,15569758,16029130,15601439,24275504
216,Distance L2 Scheme,100,5,Multiplicative 0.15,0,0,0,0,364525984.15,435682502,493182213.85,,9469355,15553560,16000465,15613872,24263739
217,Distance L2 Scheme,100,5,Multiplicative 0.15,0,0,0,0,364525984.15,435895210,493182213.85,,9487335,15546131,16040324,15590171,24300500
218,Distance L2 Scheme,100,5,Multiplicative 0.15,0,0,0,0,364525984.15,435875924,493182213.85,,9472942,15506707,16029065,15595991,24298013
219,Distance L2 Scheme,100,5,Multiplicative 0.15,0,0,0,0,364525984.15,436174289,493182213.85,,9470692,15533401,16020408,15612338,24306340
220,Distance L2 Scheme,100,5,Multiplicative 0.15,0,0,0,0,364525984.15,436518086,493182213.85,,9480731,15546664,16000308,15650060,24319925
221,Distance L2 Scheme,100,5,Multiplicative 0.15,0,0,0,0,364525984.15,436593341,493182213.85,,9462212,15555443,15996171,15674483,24301040
222,Distance L2 Scheme,100,5,Multiplicative 0.15,0,0,0,0,364525984.15,436428803,493182213.85,,9476416,15565123,15985430,15645899,24285819
223,Distance L2 Scheme,100,5,Multiplicative 0.15,0,0,0,0,364525984.15,436569587,493182213.85,,9469923,15576295,15991509,15655524,24301586
224,Distance L2 Scheme,100,5,Multiplicative 0.15,0,0,0,0,364525984.15,436445492,493182213.85,,9477221,15548945,15982714,15593121,24319231
225,Distance L2 Scheme,100,5,Multiplicative 0.15,0,0,0,0,364525984.15,436663252,493182213.85,,9487233,15537875,15995612,15572323,24345879
226,Distance L2 Scheme,100,5,Multiplicative 0.15,5,5,2,0,364525984.15,436528828,493182213.85,,9476524,15543611,16026052,15528708,24346835
227,Distance L2 Scheme,100,5,Multiplicative 0.15,5,5,2,0,364525984.15,436514844,493182213.85,,9481675,15539814,16035650,15532312,24326560
228,Distance L2 Scheme,100,5,Multiplicative 0.15,5,5,2,0,364525984.15,436825820,493182213.85,,9505919,15536799,16047906,15519833,24332520
229,Distance L2 Scheme,100,5,Multiplicative 0.15,5,5,2,0,364525984.15,436839380,493182213.85,,9506424,15519695,16081874,15518069,24341312
230,Distance L2 Scheme,100,5,Multiplicative 0.15,5,5,2,0,364525984.15,436936856,493182213.85,,9509342,15506223,16082732,15565257,24337706
231,Distance L2 Scheme,100,5,Multiplicative 0.15,5,5,2,0,364525984.15,437275375,493182213.85,,9506539,15490497,16103944,15572539,24380183
232,Distance L2 Scheme,100,5,Multiplicative 0.15,5,5,2,0,364525984.15,437340285,493182213.85,,9515294,15520280,16125845,15567025,24376134
233,Distance L2 Scheme,100,5,Multiplicative 0.15,5,5,2,0,364525984.15,437610862,493182213.85,,9522260,15510807,16122653,15539764,24400997
234,Distance L2 Scheme,100,5,Multiplicative 0.15,5,5,2,0,364525984.15,437362484,493182213.85,,9519781,15506287,16095183,15531924,24402048
235,Distance L2 Scheme,100,5,Multiplicative 0.15,5,5,2,0,364525984.15,437533832,493182213.85,,9530277,15536549,16074713,15503230,24438721
236,Distance L2 Scheme,100,5,Multiplicative 0.15,5,5,2,0,364525984.15,437986684,493182213.85,,9547440,15567287,16092822,15492242,24488597
237,Distance L2 Scheme,100,5,Multiplicative 0.15,5,5,2,0,364525984.15,438069766,493182213.85,,9527898,15582352,16116708,15468823,24493413
238,Distance L2 Scheme,100,5,Multiplicative 0.15,5,5,2,0,364525984.15,437951726,493182213.85,,9526569,15594830,16121679,15495781,24508596
239,Distance L2 Scheme,100,5,Multiplicative 0.15,5,5,2,0,364525984.15,438327469,493182213.85,,9526368,15595354,16091052,15504268,24547383
240,Distance L2 Scheme,100,5,Multiplicative 0.15,5,5,2,0,364525984.15,438681301,493182213.85,,9519463,15613231,16096592,15502256,24561788
241,Distance L2 Scheme,100,5,Multiplicative 0.15,5,5,2,0,364525984.15,438973287,493182213.85,,9530750,15640473,16104665,15529547,24598990
242,Distance L2 Scheme,100,5,Multiplicative 0.15,5,5,2,0,364525984.15,438866575,493182213.85,,9543560,15634443,16080585,15522975,24560131
243,Distance L2 Scheme,100,5,Multiplicative 0.15,5,5,2,0,364525984.15,438844189,493182213.85,,9530573,15650318,16112911,15505715,24494368
244,Distance L2 Scheme,100,5,Multiplicative 0.15,5,5,2,0,364525984.15,438869307,493182213.85,,9554074,15630841,16117946,15523961,24407620
245,Distance L2 Scheme,100,5,Multiplicative 0.15,5,5,2,0,364525984.15,438387496,493182213.85,,9554231,15605235,16073681,15495548,24362156
246,Distance L2 Scheme,100,5,Multiplicative 0.15,5,5,2,0,364525984.15,438096800,493182213.85,,9559005,15636877,16047596,15490792,24255908
247,Distance L2 Scheme,100,5,Multiplicative 0.15,5,5,2,0,364525984.15,438101105,493182213.85,,9563477,15608494,16050036,15494459,24237103
248,Distance L2 Scheme,100,5,Multiplicative 0.15,5,5,2,0,364525984.15,438484842,493182213.85,,9550816,15639376,16040396,15538797,24246447
249,Distance L2 Scheme,100,5,Multiplicative 0.15,5,5,2,0,364525984.15,438603835,493182213.85,,9545052,15636641,16073848,15531390,24223788
250,Distance L2 Scheme,100,5,Multiplicative 0.15,5,5,2,0,364525984.15,438295424,493182213.85,,9566160,15655458,16073972,15536858,24129031
251,Distance L2 Scheme,100,5,Multiplicative 0.15,5,5,2,0,364525984.15,438462038,493182213.85,,9570208,15651429,16098384,15562975,24124454
252,Distance L2 Scheme,100,5,Multiplicative 0.15,5,5,2,0,364525984.15,438478791,493182213.85,,9566529,15702716,16130148,15561875,24093901
253,Distance L2 Scheme,100,5,Multiplicative 0.15,5,5,2,0,364525984.15,438605179,493182213.85,,9558603,15715367,16148005,15559049,24085305
254,Distance L2 Scheme,100,5,Multiplicative 0.15,5,5,2,0,364525984.15,438671163,493182213.85,,9557871,15692204,16145800,15532782,24100063
255,Distance L2 Scheme,100,5,Multiplicative 0.15,5,5,2,0,364525984.15,439290013,493182213.85,,9566197,15693835,16174449,15522562,24160122
256,Distance L2 Scheme,100,5,Multiplicative 0.15,5,5,2,0,364525984.15,439673889,493182213.85,,9570512,15671418,16179397,15550431,24226848
257,Distance L2 Scheme,100,5,Multiplicative 0.15,5,5,2,0,364525984.15,439569338,493182213.85,,9557026,15668059,16175747,15537060,24225965
258,Distance L2 Scheme,100,5,Multiplicative 0.15,5,5,2,0,364525984.15,439636744,493182213.85,,9543761,15655074,16194758,15561207,24244558
259,Distance L2 Scheme,100,5,Multiplicative 0.15,5,5,2,0,364525984.15,439698984,493182213.85,,9530305,15651418,16186577,15559459,24256085
260,Distance L2 Scheme,100,5,Multiplicative 0.15,5,5,2,0,364525984.15,440163925,493182213.85,,9534199,15626359,16178138,15578990,24303434
261,Distance L2 Scheme,100,5,Multiplicative 0.15,5,5,2,0,364525984.15,440709682,493182213.85,,9532016,15631641,16195462,15595082,24328576
262,Distance L2 Scheme,100,5,Multiplicative 0.15,5,5,2,0,364525984.15,440604611,493182213.85,,9534983,15591734,16165114,15617286,24330154
263,Distance L2 Scheme,100,5,Multiplicative 0.15,5,5,2,0,364525984.15,440710532,493182213.85,,9518899,15561467,16178280,15621904,24357456
264,Distance L2 Scheme,100,5,Multiplicative 0.15,5,5,2,0,364525984.15,440973453,493182213.85,,9536205,15527988,16187780,15626334,24403424
265,Distance L2 Scheme,100,5,Multiplicative 0.15,5,5,2,0,364525984.15,441004489,493182213.85,,9536180,15530968,16204901,15640602,24405451
266,Distance L2 Scheme,100,5,Multiplicative 0.15,5,5,2,0,364525984.15,440920149,493182213.85,,9540633,15518305,16187629,15644880,24393847
267,Distance L2 Scheme,100,5,Multiplicative 0.15,5,5,2,0,364525984.15,441407571,493182213.85,,9542432,15521296,16209186,15688998,24468120
268,Distance L2 Scheme,100,5,Multiplicative 0.15,5,5,2,0,364525984.15,441552949,493182213.85,,9538632,15526873,16205377,15700576,24490869
269,Distance L2 Scheme,100,5,Multiplicative 0.15,5,5,2,0,364525984.15,441674059,493182213.85,,9521402,15528336,16207278,15676647,24568718
270,Distance L2 Scheme,100,5,Multiplicative 0.15,5,5,2,0,364525984.15,441672436,493182213.85,,9519115,15561124,16222976,15683246,24561693
271,Distance L2 Scheme,100,5,Multiplicative 0.15,5,5,2,0,364525984.15,441898285,493182213.85,,9529509,15586372,16215445,15691989,24577925
272,Distance L2 Scheme,100,5,Multiplicative 0.15,5,5,2,0,364525984.15,441715624,493182213.85,,9520196,15598023,16242544,15688611,24520397
273,Distance L2 Scheme,100,5,Multiplicative 0.15,5,5,2,0,364525984.15,441483267,493182213.85,,9510203,15594215,16247450,15678851,24506332
274,Distance L2 Scheme,100,5,Multiplicative 0.15,5,5,2,0,364525984.15,441471653,493182213.85,,9488782,15579934,16207568,15690299,24545593
275,Distance L2 Scheme,100,5,Multiplicative 0.15,5,5,2,0,364525984.15,441463383,493182213.85,,9493794,15566988,16193317,15703557,24543426
276,Distance L2 Scheme,100,5,Multiplicative 0.15,5,5,2,0,364525984.15,441287494,493182213.85,,9505878,15549871,16205580,15680625,24525095
277,Distance L2 Scheme,100,5,Multiplicative 0.15,10,10,4,0,364525984.15,441382579,493182213.85,,9505967,15518562,16231506,15662934,24542580
278,Distance L2 Scheme,100,5,Multiplicative 0.15,10,10,4,0,364525984.15,441671575,493182213.85,,9505149,15501908,16260587,15687573,24538504
279,Distance L2 Scheme,100,5,Multiplicative 0.15,10,10,4,0,364525984.15,442246771,493182213.85,,9500854,15490009,16295665,15712659,24567881
280,Distance L2 Scheme,100,5,Multiplicative 0.15,10,10,4,0,364525984.15,442032839,493182213.85,,9478942,15483018,16258542,15711654,24546717
281,Distance L2 Scheme,100,5,Multiplicative 0.15,10,10,4,0,364525984.15,442277847,493182213.85,,9493708,15465098,16262484,15730485,24564766
282,Distance L2 Scheme,100,5,Multiplicative 0.15,10,10,4,0,364525984.15,442372608,493182213.85,,9482526,15444077,16230191,15750058,24564075
283,Distance L2 Scheme,100,5,Multiplicative 0.15,10,10,4,0,364525984.15,442815841,493182213.85,,9475693,15407185,16246292,15753974,24605649
284,Distance L2 Scheme,100,5,Multiplicative 0.15,10,10,4,0,364525984.15,442861503,493182213.85,,9503397,15407592,16269358,15748349,24588720
285,Distance L2 Scheme,100,5,Multiplicative 0.15,10,10,4,0,364525984.15,442815152,493182213.85,,9519072,15373651,16231576,15779809,24609526
286,Distance L2 Scheme,100,5,Multiplicative 0.15,10,10,4,0,364525984.15,443064368,493182213.85,,9530924,15360122,16264428,15778494,24627198
287,Distance L2 Scheme,100,5,Multiplicative 0.15,10,10,4,0,364525984.15,443195415,493182213.85,,9534428,15342782,16260806,15798595,24628884
288,Distance L2 Scheme,100,5,Multiplicative 0.15,10,10,4,0,364525984.15,443162989,493182213.85,,9554762,15315062,16227381,15807301,24619576
289,Distance L2 Scheme,100,5,Multiplicative 0.15,10,10,4,0,364525984.15,443424288,493182213.85,,9583607,15322792,16233296,15780401,24646321
290,Distance L2 Scheme,100,5,Multiplicative 0.15,10,10,4,0,364525984.15,443321666,493182213.85,,9605608,15288322,16258685,15765458,24662986
291,Distance L2 Scheme,100,5,Multiplicative 0.15,10,10,4,0,364525984.15,442999140,493182213.85,,9591748,15288298,16294879,15765364,24636901
292,Distance L2 Scheme,100,5,Multiplicative 0.15,10,10,4,0,364525984.15,442895776,493182213.85,,9609395,15270084,16272473,15776228,24645644
293,Distance L2 Scheme,100,5,Multiplicative 0.15,10,10,4,0,364525984.15,443054396,493182213.85,,9598900,15281453,16265189,15767548,24666015
294,Distance L2 Scheme,100,5,Multiplicative 0.15,10,10,4,0,364525984.15,443279608,493182213.85,,9610321,15287928,16270130,15757963,24683546
295,Distance L2 Scheme,100,5,Multiplicative 0.15,10,10,4,0,364525984.15,443239105,493182213.85,,9602102,15263293,16282958,15800709,24654821
296,Distance L2 Scheme,100,5,Multiplicative 0.15,10,10,4,0,364525984.15,443470316,493182213.85,,9614132,15258568,16291748,15831399,24641324
297,Distance L2 Scheme,100,5,Multiplicative 0.15,10,10,4,0,364525984.15,443545153,493182213.85,,9626696,15265646,16260655,15864974,24647304
298,Distance L2 Scheme,100,5,Multiplicative 0.15,10,10,4,0,364525984.15,443386566,493182213.85,,9604941,15265671,16229364,15862138,24627410
299,Distance L2 Scheme,100,5,Multiplicative 0.15,10,10,4,0,364525984.15,443388867,493182213.85,,9610199,15236865,16215630,15865006,24619874
300,Distance L2 Scheme,100,5,Multiplicative 0.15,10,10,4,0,364525984.15,443419779,493182213.85,,9598594,15206306,16193440,15875631,24599862
301,Distance L2 Scheme,100,5,Multiplicative 0.15,10,10,4,0,364525984.15,443446172,493182213.85,,9596181,15180303,16162724,15885853,24643389
302,Distance L2 Scheme,100,5,Multiplicative 0.15,10,10,4,0,364525984.15,443770487,493182213.85,,9599616,15163730,16174820,15881311,24678698
303,Distance L2 Scheme,100,5,Multiplicative 0.15,10,10,4,0,364525984.15,443711338,493182213.85,,9604901,15168231,16166195,15903635,24663433
304,Distance L2 Scheme,100,5,Multiplicative 0.15,10,10,4,0,364525984.15,443808098,493182213.85,,9600540,15144157,16167964,15919204,24667376
305,Distance L2 Scheme,100,5,Multiplicative 0.15,10,10,4,0,364525984.15,443726394,493182213.85,,9610593,15130868,16159541,15904506,24666648
306,Distance L2 Scheme,100,5,Multiplicative 0.15,10,10,4,0,364525984.15,443929608,493182213.85,,9615623,15129480,16151853,15895459,24692867
307,Distance L2 Scheme,100,5,Multiplicative 0.15,10,10,4,0,364525984.15,443857297,493182213.85,,9613805,15139027,16119994,15919075,24686119
308,Distance L2 Scheme,100,5,Multiplicative 0.15,10,10,4,0,364525984.15,443597545,493182213.85,,9599274,15100039,16111426,15920998,24681033
309,Distance L2 Scheme,100,5,Multiplicative 0.15,10,10,4,0,364525984.15,443692453,493182213.85,,9620654,15094504,16109269,15899611,24703256
310,Distance L2 Scheme,100,5,Multiplicative 0.15,10,10,4,0,364525984.15,443074620,493182213.85,,9606429,15078234,16096675,15923070,24647700
311,Distance L2 Scheme,100,5,Multiplicative 0.15,10,10,4,0,364525984.15,443243506,493182213.85,,9591863,15083810,16114110,15897787,24652632
312,Distance L2 Scheme,100,5,Multiplicative 0.15,10,10,4,0,364525984.15,443157468,493182213.85,,9594218,15069466,16095694,15925240,24561336
313,Distance L2 Scheme,100,5,Multiplicative 0.15,10,10,4,0,364525984.15,442868913,493182213.85,,9586607,15076847,16079988,15927803,24512410
314,Distance L2 Scheme,100,5,Multiplicative 0.15,10,10,4,0,364525984.15,442478960,493182213.85,,9592576,15041209,16096896,15925653,24435192
315,Distance L2 Scheme,100,5,Multiplicative 0.15,10,10,4,0,364525984.15,442337182,493182213.85,,9602836,15054308,16078776,15902129,24422827
316,Distance L2 Scheme,100,5,Multiplicative 0.15,10,10,4,0,364525984.15,442435139,493182213.85,,9605606,15039470,16088105,15915341,24382409
317,Distance L2 Scheme,100,5,Multiplicative 0.15,10,10,4,0,364525984.15,442465497,493182213.85,,9605548,15050113,16071659,15935552,24372861
318,Distance L2 Scheme,100,5,Multiplicative 0.15,10,10,4,0,364525984.15,442526256,493182213.85,,9595706,15046487,16062965,15899890,24389469
319,Distance L2 Scheme,100,5,Multiplicative 0.15,10,10,4,0,364525984.15,442647025,493182213.85,,9601332,15063516,16057318,15883672,24442622
320,Distance L2 Scheme,100,5,Multiplicative 0.15,10,10,4,0,364525984.15,442904713,493182213.85,,9609915,15078751,16082466,15868934,24476249
321,Distance L2 Scheme,100,5,Multiplicative 0.15,10,10,4,0,364525984.15,443262057,493182213.85,,9608573,15081106,16092680,15868814,24475517
322,Distance L2 Scheme,100,5,Multiplicative 0.15,10,10,4,0,364525984.15,443942331,493182213.85,,9640577,15070312,16086669,15894253,24506081
323,Distance L2 Scheme,100,5,Multiplicative 0.15,10,10,4,0,364525984.15,444010778,493182213.85,,9646150,15050876,16056011,15905358,24504210
324,Distance L2 Scheme,100,5,Multiplicative 0.15,10,10,4,0,364525984.15,444094936,493182213.85,,9642341,15022919,16053365,15899724,24523669
325,Distance L2 Scheme,100,5,Multiplicative 0.15,10,10,4,0,364525984.15,444011720,493182213.85,,9638231,15001439,16117380,15835671,24552852
